colour	x	y	key	tooltip	clickSelects	showSelected1	showSelected2	PANEL	fill
#0591F5	5	733	5 Maisonneuve 1	733 cyclists counted at Maisonneuve 1 on 2010-04-05	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	6	1557	6 Maisonneuve 1	1557 cyclists counted at Maisonneuve 1 on 2010-04-06	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	7	941	7 Maisonneuve 1	941 cyclists counted at Maisonneuve 1 on 2010-04-07	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	8	1046	8 Maisonneuve 1	1046 cyclists counted at Maisonneuve 1 on 2010-04-08	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	9	853	9 Maisonneuve 1	853 cyclists counted at Maisonneuve 1 on 2010-04-09	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	10	724	10 Maisonneuve 1	724 cyclists counted at Maisonneuve 1 on 2010-04-10	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	11	722	11 Maisonneuve 1	722 cyclists counted at Maisonneuve 1 on 2010-04-11	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	12	1606	12 Maisonneuve 1	1606 cyclists counted at Maisonneuve 1 on 2010-04-12	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	13	1897	13 Maisonneuve 1	1897 cyclists counted at Maisonneuve 1 on 2010-04-13	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	14	1991	14 Maisonneuve 1	1991 cyclists counted at Maisonneuve 1 on 2010-04-14	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	15	1769	15 Maisonneuve 1	1769 cyclists counted at Maisonneuve 1 on 2010-04-15	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	16	562	16 Maisonneuve 1	562 cyclists counted at Maisonneuve 1 on 2010-04-16	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	17	504	17 Maisonneuve 1	504 cyclists counted at Maisonneuve 1 on 2010-04-17	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	18	355	18 Maisonneuve 1	355 cyclists counted at Maisonneuve 1 on 2010-04-18	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	19	1727	19 Maisonneuve 1	1727 cyclists counted at Maisonneuve 1 on 2010-04-19	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	20	2219	20 Maisonneuve 1	2219 cyclists counted at Maisonneuve 1 on 2010-04-20	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	21	2429	21 Maisonneuve 1	2429 cyclists counted at Maisonneuve 1 on 2010-04-21	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	22	2162	22 Maisonneuve 1	2162 cyclists counted at Maisonneuve 1 on 2010-04-22	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	23	2374	23 Maisonneuve 1	2374 cyclists counted at Maisonneuve 1 on 2010-04-23	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	24	1742	24 Maisonneuve 1	1742 cyclists counted at Maisonneuve 1 on 2010-04-24	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	25	1356	25 Maisonneuve 1	1356 cyclists counted at Maisonneuve 1 on 2010-04-25	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	26	2339	26 Maisonneuve 1	2339 cyclists counted at Maisonneuve 1 on 2010-04-26	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	27	336	27 Maisonneuve 1	336 cyclists counted at Maisonneuve 1 on 2010-04-27	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	28	1033	28 Maisonneuve 1	1033 cyclists counted at Maisonneuve 1 on 2010-04-28	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	29	2283	29 Maisonneuve 1	2283 cyclists counted at Maisonneuve 1 on 2010-04-29	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	30	2606	30 Maisonneuve 1	2606 cyclists counted at Maisonneuve 1 on 2010-04-30	Maisonneuve 1	Maisonneuve 1	April 2010	2	#0591F5
#0591F5	1	1378	1 Maisonneuve 1	1378 cyclists counted at Maisonneuve 1 on 2010-05-01	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	2	1423	2 Maisonneuve 1	1423 cyclists counted at Maisonneuve 1 on 2010-05-02	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	3	1839	3 Maisonneuve 1	1839 cyclists counted at Maisonneuve 1 on 2010-05-03	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	4	2494	4 Maisonneuve 1	2494 cyclists counted at Maisonneuve 1 on 2010-05-04	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	5	3242	5 Maisonneuve 1	3242 cyclists counted at Maisonneuve 1 on 2010-05-05	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	6	2265	6 Maisonneuve 1	2265 cyclists counted at Maisonneuve 1 on 2010-05-06	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	7	2783	7 Maisonneuve 1	2783 cyclists counted at Maisonneuve 1 on 2010-05-07	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	8	488	8 Maisonneuve 1	488 cyclists counted at Maisonneuve 1 on 2010-05-08	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	9	277	9 Maisonneuve 1	277 cyclists counted at Maisonneuve 1 on 2010-05-09	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	10	2149	10 Maisonneuve 1	2149 cyclists counted at Maisonneuve 1 on 2010-05-10	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	11	2936	11 Maisonneuve 1	2936 cyclists counted at Maisonneuve 1 on 2010-05-11	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	12	3163	12 Maisonneuve 1	3163 cyclists counted at Maisonneuve 1 on 2010-05-12	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	13	3273	13 Maisonneuve 1	3273 cyclists counted at Maisonneuve 1 on 2010-05-13	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	14	2114	14 Maisonneuve 1	2114 cyclists counted at Maisonneuve 1 on 2010-05-14	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	15	1063	15 Maisonneuve 1	1063 cyclists counted at Maisonneuve 1 on 2010-05-15	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	16	1904	16 Maisonneuve 1	1904 cyclists counted at Maisonneuve 1 on 2010-05-16	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	17	3442	17 Maisonneuve 1	3442 cyclists counted at Maisonneuve 1 on 2010-05-17	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	18	3776	18 Maisonneuve 1	3776 cyclists counted at Maisonneuve 1 on 2010-05-18	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	19	3525	19 Maisonneuve 1	3525 cyclists counted at Maisonneuve 1 on 2010-05-19	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	20	3482	20 Maisonneuve 1	3482 cyclists counted at Maisonneuve 1 on 2010-05-20	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	21	3547	21 Maisonneuve 1	3547 cyclists counted at Maisonneuve 1 on 2010-05-21	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	22	1859	22 Maisonneuve 1	1859 cyclists counted at Maisonneuve 1 on 2010-05-22	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	23	2088	23 Maisonneuve 1	2088 cyclists counted at Maisonneuve 1 on 2010-05-23	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	24	1997	24 Maisonneuve 1	1997 cyclists counted at Maisonneuve 1 on 2010-05-24	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	25	3778	25 Maisonneuve 1	3778 cyclists counted at Maisonneuve 1 on 2010-05-25	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	26	3570	26 Maisonneuve 1	3570 cyclists counted at Maisonneuve 1 on 2010-05-26	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	27	3986	27 Maisonneuve 1	3986 cyclists counted at Maisonneuve 1 on 2010-05-27	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	28	3934	28 Maisonneuve 1	3934 cyclists counted at Maisonneuve 1 on 2010-05-28	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	29	2430	29 Maisonneuve 1	2430 cyclists counted at Maisonneuve 1 on 2010-05-29	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	30	2003	30 Maisonneuve 1	2003 cyclists counted at Maisonneuve 1 on 2010-05-30	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	31	3345	31 Maisonneuve 1	3345 cyclists counted at Maisonneuve 1 on 2010-05-31	Maisonneuve 1	Maisonneuve 1	May 2010	2	#0591F5
#0591F5	1	1891	1 Maisonneuve 1	1891 cyclists counted at Maisonneuve 1 on 2010-06-01	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	2	4150	2 Maisonneuve 1	4150 cyclists counted at Maisonneuve 1 on 2010-06-02	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	3	2441	3 Maisonneuve 1	2441 cyclists counted at Maisonneuve 1 on 2010-06-03	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	4	4513	4 Maisonneuve 1	4513 cyclists counted at Maisonneuve 1 on 2010-06-04	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	5	1808	5 Maisonneuve 1	1808 cyclists counted at Maisonneuve 1 on 2010-06-05	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	6	766	6 Maisonneuve 1	766 cyclists counted at Maisonneuve 1 on 2010-06-06	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	7	3362	7 Maisonneuve 1	3362 cyclists counted at Maisonneuve 1 on 2010-06-07	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	8	3933	8 Maisonneuve 1	3933 cyclists counted at Maisonneuve 1 on 2010-06-08	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	9	4068	9 Maisonneuve 1	4068 cyclists counted at Maisonneuve 1 on 2010-06-09	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	10	1591	10 Maisonneuve 1	1591 cyclists counted at Maisonneuve 1 on 2010-06-10	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	11	3945	11 Maisonneuve 1	3945 cyclists counted at Maisonneuve 1 on 2010-06-11	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	12	2823	12 Maisonneuve 1	2823 cyclists counted at Maisonneuve 1 on 2010-06-12	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	13	2799	13 Maisonneuve 1	2799 cyclists counted at Maisonneuve 1 on 2010-06-13	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	14	2730	14 Maisonneuve 1	2730 cyclists counted at Maisonneuve 1 on 2010-06-14	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	15	5077	15 Maisonneuve 1	5077 cyclists counted at Maisonneuve 1 on 2010-06-15	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	16	2363	16 Maisonneuve 1	2363 cyclists counted at Maisonneuve 1 on 2010-06-16	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	17	3472	17 Maisonneuve 1	3472 cyclists counted at Maisonneuve 1 on 2010-06-17	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	18	4909	18 Maisonneuve 1	4909 cyclists counted at Maisonneuve 1 on 2010-06-18	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	19	2308	19 Maisonneuve 1	2308 cyclists counted at Maisonneuve 1 on 2010-06-19	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	20	1719	20 Maisonneuve 1	1719 cyclists counted at Maisonneuve 1 on 2010-06-20	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	21	3892	21 Maisonneuve 1	3892 cyclists counted at Maisonneuve 1 on 2010-06-21	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	22	3876	22 Maisonneuve 1	3876 cyclists counted at Maisonneuve 1 on 2010-06-22	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	23	3353	23 Maisonneuve 1	3353 cyclists counted at Maisonneuve 1 on 2010-06-23	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	24	1231	24 Maisonneuve 1	1231 cyclists counted at Maisonneuve 1 on 2010-06-24	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	25	3705	25 Maisonneuve 1	3705 cyclists counted at Maisonneuve 1 on 2010-06-25	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	26	2857	26 Maisonneuve 1	2857 cyclists counted at Maisonneuve 1 on 2010-06-26	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	27	2709	27 Maisonneuve 1	2709 cyclists counted at Maisonneuve 1 on 2010-06-27	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	28	2040	28 Maisonneuve 1	2040 cyclists counted at Maisonneuve 1 on 2010-06-28	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	29	3463	29 Maisonneuve 1	3463 cyclists counted at Maisonneuve 1 on 2010-06-29	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	30	3002	30 Maisonneuve 1	3002 cyclists counted at Maisonneuve 1 on 2010-06-30	Maisonneuve 1	Maisonneuve 1	June 2010	2	#0591F5
#0591F5	1	2402	1 Maisonneuve 1	2402 cyclists counted at Maisonneuve 1 on 2010-07-01	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	2	3780	2 Maisonneuve 1	3780 cyclists counted at Maisonneuve 1 on 2010-07-02	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	3	2996	3 Maisonneuve 1	2996 cyclists counted at Maisonneuve 1 on 2010-07-03	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	4	2622	4 Maisonneuve 1	2622 cyclists counted at Maisonneuve 1 on 2010-07-04	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	5	4472	5 Maisonneuve 1	4472 cyclists counted at Maisonneuve 1 on 2010-07-05	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	6	4083	6 Maisonneuve 1	4083 cyclists counted at Maisonneuve 1 on 2010-07-06	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	7	3269	7 Maisonneuve 1	3269 cyclists counted at Maisonneuve 1 on 2010-07-07	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	8	3131	8 Maisonneuve 1	3131 cyclists counted at Maisonneuve 1 on 2010-07-08	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	9	1983	9 Maisonneuve 1	1983 cyclists counted at Maisonneuve 1 on 2010-07-09	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	10	2276	10 Maisonneuve 1	2276 cyclists counted at Maisonneuve 1 on 2010-07-10	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	11	1855	11 Maisonneuve 1	1855 cyclists counted at Maisonneuve 1 on 2010-07-11	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	12	3300	12 Maisonneuve 1	3300 cyclists counted at Maisonneuve 1 on 2010-07-12	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	13	2330	13 Maisonneuve 1	2330 cyclists counted at Maisonneuve 1 on 2010-07-13	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	14	3939	14 Maisonneuve 1	3939 cyclists counted at Maisonneuve 1 on 2010-07-14	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	15	4040	15 Maisonneuve 1	4040 cyclists counted at Maisonneuve 1 on 2010-07-15	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	16	2853	16 Maisonneuve 1	2853 cyclists counted at Maisonneuve 1 on 2010-07-16	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	17	1746	17 Maisonneuve 1	1746 cyclists counted at Maisonneuve 1 on 2010-07-17	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	18	2377	18 Maisonneuve 1	2377 cyclists counted at Maisonneuve 1 on 2010-07-18	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	19	1618	19 Maisonneuve 1	1618 cyclists counted at Maisonneuve 1 on 2010-07-19	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	20	4105	20 Maisonneuve 1	4105 cyclists counted at Maisonneuve 1 on 2010-07-20	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	21	3144	21 Maisonneuve 1	3144 cyclists counted at Maisonneuve 1 on 2010-07-21	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	22	3828	22 Maisonneuve 1	3828 cyclists counted at Maisonneuve 1 on 2010-07-22	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	23	3182	23 Maisonneuve 1	3182 cyclists counted at Maisonneuve 1 on 2010-07-23	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	24	2447	24 Maisonneuve 1	2447 cyclists counted at Maisonneuve 1 on 2010-07-24	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	25	2401	25 Maisonneuve 1	2401 cyclists counted at Maisonneuve 1 on 2010-07-25	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	26	3555	26 Maisonneuve 1	3555 cyclists counted at Maisonneuve 1 on 2010-07-26	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	27	3920	27 Maisonneuve 1	3920 cyclists counted at Maisonneuve 1 on 2010-07-27	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	28	3296	28 Maisonneuve 1	3296 cyclists counted at Maisonneuve 1 on 2010-07-28	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	29	3863	29 Maisonneuve 1	3863 cyclists counted at Maisonneuve 1 on 2010-07-29	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	30	3623	30 Maisonneuve 1	3623 cyclists counted at Maisonneuve 1 on 2010-07-30	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	31	766	31 Maisonneuve 1	766 cyclists counted at Maisonneuve 1 on 2010-07-31	Maisonneuve 1	Maisonneuve 1	July 2010	2	#0591F5
#0591F5	1	836	1 Maisonneuve 1	836 cyclists counted at Maisonneuve 1 on 2010-08-01	Maisonneuve 1	Maisonneuve 1	August 2010	2	#0591F5
#0591F5	2	2926	2 Maisonneuve 1	2926 cyclists counted at Maisonneuve 1 on 2010-08-02	Maisonneuve 1	Maisonneuve 1	August 2010	2	#0591F5
#0591F5	3	1309	3 Maisonneuve 1	1309 cyclists counted at Maisonneuve 1 on 2010-08-03	Maisonneuve 1	Maisonneuve 1	August 2010	2	#0591F5
#0591F5	4	2108	4 Maisonneuve 1	2108 cyclists counted at Maisonneuve 1 on 2010-08-04	Maisonneuve 1	Maisonneuve 1	August 2010	2	#0591F5
#0591F5	5	2946	5 Maisonneuve 1	2946 cyclists counted at Maisonneuve 1 on 2010-08-05	Maisonneuve 1	Maisonneuve 1	August 2010	2	#0591F5
#0591F5	6	3059	6 Maisonneuve 1	3059 cyclists counted at Maisonneuve 1 on 2010-08-06	Maisonneuve 1	Maisonneuve 1	August 2010	2	#0591F5
#0591F5	7	2417	7 Maisonneuve 1	2417 cyclists counted at Maisonneuve 1 on 2010-08-07	Maisonneuve 1	Maisonneuve 1	August 2010	2	#0591F5
#0591F5	8	1134	8 Maisonneuve 1	1134 cyclists counted at Maisonneuve 1 on 2010-08-08	Maisonneuve 1	Maisonneuve 1	August 2010	2	#0591F5
#0591F5	9	2868	9 Maisonneuve 1	2868 cyclists counted at Maisonneuve 1 on 2010-08-09	Maisonneuve 1	Maisonneuve 1	August 2010	2	#0591F5
#0591F5	10	3269	10 Maisonneuve 1	3269 cyclists counted at Maisonneuve 1 on 2010-08-10	Maisonneuve 1	Maisonneuve 1	August 2010	2	#0591F5
#0591F5	11	3790	11 Maisonneuve 1	3790 cyclists counted at Maisonneuve 1 on 2010-08-11	Maisonneuve 1	Maisonneuve 1	August 2010	2	#0591F5
#0591F5	12	3698	12 Maisonneuve 1	3698 cyclists counted at Maisonneuve 1 on 2010-08-12	Maisonneuve 1	Maisonneuve 1	August 2010	2	#0591F5
#0591F5	13	2841	13 Maisonneuve 1	2841 cyclists counted at Maisonneuve 1 on 2010-08-13	Maisonneuve 1	Maisonneuve 1	August 2010	2	#0591F5
#0591F5	14	1141	14 Maisonneuve 1	1141 cyclists counted at Maisonneuve 1 on 2010-08-14	Maisonneuve 1	Maisonneuve 1	August 2010	2	#0591F5
#0591F5	15	5	15 Maisonneuve 1	5 cyclists counted at Maisonneuve 1 on 2010-08-15	Maisonneuve 1	Maisonneuve 1	August 2010	2	#0591F5
#0591F5	8	1297	8 Maisonneuve 1	1297 cyclists counted at Maisonneuve 1 on 2010-10-08	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	9	1267	9 Maisonneuve 1	1267 cyclists counted at Maisonneuve 1 on 2010-10-09	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	10	832	10 Maisonneuve 1	832 cyclists counted at Maisonneuve 1 on 2010-10-10	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	11	983	11 Maisonneuve 1	983 cyclists counted at Maisonneuve 1 on 2010-10-11	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	12	2617	12 Maisonneuve 1	2617 cyclists counted at Maisonneuve 1 on 2010-10-12	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	13	2630	13 Maisonneuve 1	2630 cyclists counted at Maisonneuve 1 on 2010-10-13	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	14	2301	14 Maisonneuve 1	2301 cyclists counted at Maisonneuve 1 on 2010-10-14	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	15	481	15 Maisonneuve 1	481 cyclists counted at Maisonneuve 1 on 2010-10-15	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	16	1115	16 Maisonneuve 1	1115 cyclists counted at Maisonneuve 1 on 2010-10-16	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	17	1052	17 Maisonneuve 1	1052 cyclists counted at Maisonneuve 1 on 2010-10-17	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	18	2223	18 Maisonneuve 1	2223 cyclists counted at Maisonneuve 1 on 2010-10-18	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	19	2386	19 Maisonneuve 1	2386 cyclists counted at Maisonneuve 1 on 2010-10-19	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	20	2542	20 Maisonneuve 1	2542 cyclists counted at Maisonneuve 1 on 2010-10-20	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	21	1003	21 Maisonneuve 1	1003 cyclists counted at Maisonneuve 1 on 2010-10-21	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	22	1789	22 Maisonneuve 1	1789 cyclists counted at Maisonneuve 1 on 2010-10-22	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	23	1124	23 Maisonneuve 1	1124 cyclists counted at Maisonneuve 1 on 2010-10-23	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	24	617	24 Maisonneuve 1	617 cyclists counted at Maisonneuve 1 on 2010-10-24	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	25	887	25 Maisonneuve 1	887 cyclists counted at Maisonneuve 1 on 2010-10-25	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	26	1764	26 Maisonneuve 1	1764 cyclists counted at Maisonneuve 1 on 2010-10-26	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	27	2205	27 Maisonneuve 1	2205 cyclists counted at Maisonneuve 1 on 2010-10-27	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	28	1952	28 Maisonneuve 1	1952 cyclists counted at Maisonneuve 1 on 2010-10-28	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	29	1477	29 Maisonneuve 1	1477 cyclists counted at Maisonneuve 1 on 2010-10-29	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	30	540	30 Maisonneuve 1	540 cyclists counted at Maisonneuve 1 on 2010-10-30	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	31	495	31 Maisonneuve 1	495 cyclists counted at Maisonneuve 1 on 2010-10-31	Maisonneuve 1	Maisonneuve 1	October 2010	2	#0591F5
#0591F5	1	1490	1 Maisonneuve 1	1490 cyclists counted at Maisonneuve 1 on 2010-11-01	Maisonneuve 1	Maisonneuve 1	November 2010	2	#0591F5
#0591F5	2	1725	2 Maisonneuve 1	1725 cyclists counted at Maisonneuve 1 on 2010-11-02	Maisonneuve 1	Maisonneuve 1	November 2010	2	#0591F5
#0591F5	3	1804	3 Maisonneuve 1	1804 cyclists counted at Maisonneuve 1 on 2010-11-03	Maisonneuve 1	Maisonneuve 1	November 2010	2	#0591F5
#0591F5	4	1033	4 Maisonneuve 1	1033 cyclists counted at Maisonneuve 1 on 2010-11-04	Maisonneuve 1	Maisonneuve 1	November 2010	2	#0591F5
#0591F5	5	702	5 Maisonneuve 1	702 cyclists counted at Maisonneuve 1 on 2010-11-05	Maisonneuve 1	Maisonneuve 1	November 2010	2	#0591F5
#0591F5	6	812	6 Maisonneuve 1	812 cyclists counted at Maisonneuve 1 on 2010-11-06	Maisonneuve 1	Maisonneuve 1	November 2010	2	#0591F5
